text,label,sentence_count,mean_words_per_sentence,std_words_per_sentence,neighbor_sentences_diff,neighbor_sentences_diff_std,abbrev_per_sentence,capitals_per_sentence,avg_dash_quest_semicolon_per_sentence,double_quest_excl_count,avg_excl_per_sentence,human_fillers,ai_fillers,ai_fillers2,woke,fake_news,ai_words1,ai_words2
Klubben afholder traditionen tro grill klubmøde i maj måned. Trop op med din kollega og vær med til Danmarks ældste klubs sidste møde,0,2.0,12.0,2.0,4.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
" Tak for de søde ord! Det glæder mig virkelig, at du synes om min blog og er blevet en fast læser.",1,2.0,12.0,6.0,12.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Det var en mørk og stormfuld aften! Jeg er lige kommet ned på gaden og går og retter på hue og handsker. Jeg skal lige til at starte musikken og løbe, da jeg ser en halv flyverdragt stikke ud under en Christiania-cykel som holder “parkeret” føreløst halvt Read More Jeg fatter ikke en skid! – Midnight run",0,4.0,15.75,12.577261228105266,20.333333333333332,10.208928554075703,0.25,2.0,0.25,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
"1 forbundets magasin nr. 3, 2015 Unge ledere vil være perfekte Side 28 GøR plads til de ældre Vi ældre har vist os i stand til at skabe værdi på arbejdsmarkedet i mange år.",0,2.0,18.5,13.5,27.0,0.0,0.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
" Når man har en ældre bil som min forfaldne Kewet 2, er der nogle ting, man ikke kommer udenom at skulle renovere. En af disse ting er forlygterne.",1,2.0,16.0,9.0,18.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
" Jeg har lige set denne annonce for EL & VVS Vagten, og jeg må bare sige, at det virkelig er dejligt at vide, at der er akut hjælp at få, hvis man skulle være så uheldig at få en VVS- eller EL-skade! Det kan jo ske for os alle sammen, og det er altid godt at vide, at der er nogen, der kan hjælpe os ud af suppedasen.",1,2.0,38.5,8.5,17.0,0.0,0.5,6.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
" Når du ansøger om handicap, er det vigtigt at dokumentere din tilstand og dens indvirkning på din evne til at arbejde. Dette indebærer typisk at indsende en omfattende ansøgning og fremlægge relevante medicinske dokumenter og beviser. Her er en liste over artikler, der kan være nødvendige at indsamle og fremlægge som en del af din ansøgning:  1. Fuldstændig kopi af din ansøgning: Dette er den primære form, hvor du oplyser personlig information, som f.eks. navn, adresse, fødselsdato og ansættelseshistorie.",1,5.0,18.4,5.885575587824865,7.75,3.5619517121937516,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
" Hækling er blevet utroligt populært de seneste år, og det er der en god grund til. Det er en kreativ aktivitet, der kan omfavnes af alle - unge som gamle, erfarne hæklere og begyndere. Fra smukke tæpper og bløde sjaler til søde bamser og praktiske punge, de muligheder, der åbner sig med en hæklenål i hånden, er nærmest uendelige. Når det kommer til hæklenåle, er det vigtigt at finde den rette. Heldigvis er der et nyt produkt på markedet, der er værd at udforske. Lad os introducere DROPS Pro Circus hæklenåle - en kollektion af hæklenåle i super høj kvalitet til fantastiske priser.",1,6.0,19.5,4.924428900898052,6.4,4.882622246293481,1.0,2.1666666666666665,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0
" Tak for din henvendelse angående din behandling for overgangsalderen. Jeg forstår, at du er bekymret for den tykkelse, som slimhinden i din livmoder har udvist ved dit seneste check-up. Det er vigtigt at bemærke, at slimhindetykkelsen kan variere fra tid til anden, og en anelse for tyk slimhinde behøver ikke nødvendigvis at indikere en betydelig øget risiko for kræft. Derfor vil jeg råde dig til at forblive rolig og ikke bekymre dig unødigt. Det er altid en god idé at have en løbende dialog med din læge om dine symptomer og behandlingsmuligheder. Hvis du føler, at hormontilskuddet ikke længere er effektivt, eller hvis du oplever bivirkninger eller bekymringer vedrørende slimhindetykkelse, så vil jeg anbefale, at du booker en tid hos mig, så vi kan diskutere dine muligheder. Mens nogle kvinder vælger at gennemføre en pause i hormonbehandlingen for at hjælpe med at kontrollere slimhindetykkelse, er det vigtigt at huske, at denne beslutning bør træffes i samråd med din læge.",1,7.0,25.285714285714285,10.51141265094123,12.166666666666666,5.871304984602846,0.5714285714285714,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0
" Som politiforbundet er vi klar over, at vores medlemmer udfører et afgørende arbejde for samfundet, og deres indsats skal anerkendes både i form af løn og arbejdsvilkår. Det er vigtigt at sikre, at politifolkene er motiverede og har de rette ressourcer til at udføre deres arbejde på en effektiv og sikker måde. I forbindelse med OK18-sammenbruddet er der opstået en række spørgsmål fra både vores medlemmer og offentligheden. Vi vil naturligvis gøre vores bedste for at besvare disse spørgsmål og sikre, at alle er informerede om den aktuelle situation.",1,4.0,24.25,4.866980583482946,6.333333333333333,2.8674417556808756,0.5,1.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
"2 Godkendelser BR 10 kap Generelt Stk. 6 Fabriksfremstillede produkter, der indgår i eller tilsluttes vandinstallationer, skal for så vidt angår karakteristika, der har indflydelse på drikkevandets kvalitet, jf",0,2.0,17.0,9.0,18.0,0.0,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Et nyt produkt kan på sigt revolutionere den måde, hvorpå hesteejere behandler heste for parasitter. Et nyt produkt kan afsløre en hests byrde af bændelorm, blot ved hjælp af en simpel spytprøve. Test via spytprøve Poduktet EquiSal Tapeworm, er efter sigende, det første produkt af sin slags. Det er udviklet af forskere på Austin Davis Biologics i Northhamptonshire i Storbritanien. Produktet er helt unikt, og et alternativ til den gængse måde at teste for bændelorm på. Den hidtil eneste sikre metode, til at teste for bændelorm, har været, at tage en blodprøve fra hesten.",0,6.0,18.0,2.3804761428476167,3.0,1.2649110640673518,0.6666666666666666,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Los Gigantes var oprindeligt en lille by langt fra alting, hvor kun de lokale havde lejligheder, men i dag er området blevet udbygget for at kunne tage imod feriegæster fra hele Europa. På trods af udviklingen er det heldigvis lykkedes at bevare den kanariske atmosfære, så selv om udbuddet er stort, føles feriebyen nærværende og stemningsfuld.",0,2.0,31.0,4.0,8.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pris pr. nat på et 3-stjernet hotel,0,2.0,4.0,1.0,2.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
" På førstepladsen har vi Star Gate Hotel Kansai Airport. Dette imponerende hotel tilbyder ikke kun luksuriøse værelser, men også en fantastisk udsigt over byen.",1,2.0,13.5,3.5,7.0,0.0,1.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
" Det er en sand fornøjelse at være her i dag og tale om et emne, der virkelig har fanget min interesse - nemlig musik. Vi har netop hørt Michael Fjeldsøe udføre en fantastisk optræden, hvor han spillede den ikoniske Mahagonny-Lied af Weil. Og lad mig sige, at hans præstation virkelig fik mine tanker til at løbe afsted. Jeg vil gerne dele min fascination for dette stykke musik med jer og diskutere de forskellige elementer, der udgør det. Først og fremmest er der den rytmiske og melodiske form, der er så karakteristisk for dette nummer. Det er simpelthen en kombination, der får hjertet til at banke og fødderne til at vippe i takt.",1,6.0,20.666666666666668,2.808716591058786,3.6,1.7435595774162693,1.0,1.8333333333333333,0.3333333333333333,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
" Svensk galopsport er kendt for at tiltrække talentfulde heste fra hele verden, og danske heste er ingen undtagelse. De danske heste har imponeret med deres hastighed, udholdenhed og teknik og har efterladt et stort indtryk på de svenske væddeløbsbaner. Ved at deltage i de svenske væddeløb har danske heste mulighed for at vinde betydelige pengepræmier og opnå stor anerkendelse. De konkurrerer mod andre veltrænede heste og dygtige jockeys og får i kampen om sejren mulighed for at vise deres styrker og evner på banen. Den danske stald er optimistisk og har stor tro på, at danske heste kan klare sig godt i de svenske væddeløb.",1,5.0,22.6,2.0591260281974,3.25,1.0897247358851685,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
" Camilla og hendes hest, Bella, leverede en flot præstation på stævnepladsen. De kom fejlfrit igennem alle tre discipliner - dressur, terræn og springning. Med deres imponerende resultater blev de belønnet med en fjerdeplads i den samlede konkurrence. Camilla har været dedikeret til ridesporten i mange år og har trænet hårdt for at opnå dette flotte resultat.",1,4.0,15.75,2.48746859276655,2.0,2.160246899469287,0.75,1.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
" Velkommen til min tale om hoteller i smukke Scheffau am Wilden Kaiser. Jeg er glad for at kunne præsentere dig for et fantastisk værktøj, der kan hjælpe dig med at finde de bedste hoteller i området. Det er et værktøj, som jeg selv har brugt, og som jeg vil anbefale til enhver, der ønsker at finde det perfekte sted at bo i Scheffau am Wilden Kaiser. Hotels.com er stedet, hvor du kan finde alt, hvad du har brug for, når det kommer til at reservere et hotelværelse. Du kan nemt sammenligne hoteller, så du kan vælge det, der passer bedst til dine behov og præferencer.",1,5.0,23.8,6.8527366796047255,8.5,3.2015621187164243,0.4,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Lørdag den 19. april 2014 afholder Knabstrupperforeningen for Danmark og Palomino Sportsheste Avlsforbundet et fælles arrangement for hingste til avlsgodkendelse, materialprøve og kåring på Skive Ridecenter, Flyvej 18, 7800 Skive. Der er tilmeldt 16 Knabstrupperhingste og 7 Palominohingste, og såvel størrelsesmæssigt som farvemæssigt spreder hingstene sig over hele paletten med miniaturer, ponyer og store heste, helplettede, halvplettede, hvidfødte, palominoer, cremelloer etc. Hingstene vises på fast bund, dyrlægeundersøges, måles, løsspringes og eksteriørbedømmes. 3 af Palominohingstene vises under rytter og 4 Knabstrupperhingste aflægger materialprøve, 3 med rytter og 1 for vogn. Materialprøven indeholder en veterinær bedømmelse, gangartsprøve, løsspringning, spring med rytter og slutteligt en udholdenhedsprøve, som aflægges på Skive Travbane. Programmet starter for de morgenfriske med mønstring på fast bund kl. 07.00 og forventes at slutte omkring kl.",0,7.0,21.571428571428573,10.688540497148507,9.333333333333334,7.5203427817856525,0.8571428571428571,2.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
" Jeg er virkelig imponeret over alle de fantastiske muligheder, man finder på Minapa.dk. Det er som om, der findes en løsning til enhver sy-udfordring. Jeg har aldrig været den store sy-guru, men med alt det inspiration og de vejledninger, der findes her, så er der virkelig grund til at føle sig tryg. Det er simpelthen så dejligt at finde et sted, hvor man kan udleve sin passion for at sy og samtidig få masser af hjælp og vejledning.",1,4.0,22.0,8.154753215150045,8.333333333333334,7.586537784494028,1.0,1.25,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
" Jeg håber, I har haft en dejlig dag indtil videre! Jeg vil gerne komme med lidt gode råd og tips, inspireret af jeres adresse på Gl. Kongevej 1 i Halvrimmen. Tænk ud af boksen! Som beboere på en så ikonisk adresse på Gl. Kongevej, har I muligheden for at skille jer ud og tilføre jeres hjem en unik stil.",1,6.0,11.333333333333334,5.343739847293799,6.4,4.223742416388576,0.6666666666666666,1.8333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
" Er du træt af at se på kedelige og uorganiserede grønne områder? Eller måske er du frustreret over, at juletræet ved Dagli' Brugsen ser ensomt og upyntet ud hvert år? Så er der en mand, du skal kende - Borgerforenings-pedelen! Sammen med bestyrelsen for Frøslev & Omegn tager Borgerforenings-pedelen sig af alle de praktiske opgaver, der sikrer, at vores samfund er smukt og velholdt. Fra opsætning af juletræet til organisering af græsholdene, han har styr på det hele! Har du specifikke anliggender, der relaterer sig til de praktiske opgaver, kan du kontakte pedelen direkte. Han er din go-to-person, når det kommer til at gøre en forskel i vores lokalsamfund. Hvad angår fodboldbanen, kan du være sikker på, at den er i gode hænder.",1,8.0,17.75,4.437059837324712,6.857142857142857,4.997958767010258,0.375,1.75,0.875,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Narkotika. eksperimentere når du er ung.,0,2.0,4.0,2.0,4.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"’42/7 betyder, at hver time 42 børn bliver smuglet, syv dage om ugen,’ sagde Schutrop. ‘Og vi ved alle, at alle taler om Super Bowl, hvad skal der ske på Super Bowl?’",0,2.0,21.5,0.5,1.0,0.0,0.5,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
" Sankt Nikolaus er en vigtig skikkelse i den kristne tradition og er især kendt for at være forbilledet for julemanden, som vi kender ham i dag. Men hvem var Sankt Nikolaus egentlig, og hvorfor fejrer vi ham? Sankt Nikolaus, også kendt som den hellige Nikolaus, levede i det 4. århundrede e.Kr. Han var biskop i Myra, en by i det nuværende Tyrkiet. Nikolaus blev kendt for sin store generøsitet og omsorg for de fattige og udsatte.",1,5.0,17.2,5.6,6.25,5.11737237261468,0.8,2.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
" Når det gælder Filuca's ønskeliste til hendes 2-års fødselsdag, er det normalt svært at finde på noget, især hvis hun allerede har mange ting. Men her er nogle ideer:  - Bøger: Bøger er altid en god gaveidé til børn.",1,2.0,23.0,5.0,10.0,0.0,0.5,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
" Dunst formår virkelig at skabe en interessant karakter, der balancerer mellem naivitet og et mørkt sind. Hendes evne til at skildre Peggy's usikkerhed og desperation er bemærkelsesværdig. Man føler med hende, selvom hun er langt fra perfekt. Historien om Peggy og hendes mands (spillet af Jesse Plemons) desperate forsøg på at skjule en meget blodig forbrydelse, er en af de mest spændende plotlinjer i anden sæson. Det er en blanding af spænding, humor og social kommentar, som 'Fargo' er kendt for. Jeg kan virkelig anbefale at se Kirsten Dunst i 'Fargo' sæson 2. Hendes præstation er en af de bedste i serien, og det er bestemt værd at strække sig ud på sofaen for at se hende i aktion.",1,7.0,19.571428571428573,7.423074889580903,10.0,6.879922480183431,0.5714285714285714,2.142857142857143,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0
"    Esben Møller fra Blue Hors har på dagens hingsteauktion i Verden indkøbt to særdeles interessante hingste, der begge viste sig i særklasse både ved præsentationen på trekantsbanen og løse i hallen. Der blev desværre ikke streamet fra dagens longering     Kat. nr. 101 e. St. Mouritz Junior/Don Schufro/Atatürk ligner virkelig en fremtidens top sportshest. Super gangarter med masser af mekanik og så ligner han også en 2,5 års hingst i modsætning til mange af de andre hingstekandidater. Hingsten, der naturligvis blev udnævnt til præmiehingst, ligner en meget spændende hingst til den danske avl. Der var rift om den velgående hingst og han blev indkøbt for hele 580.000 euro og var dermed auktionens dyreste hingst.",0,7.0,17.571428571428573,9.424241429983224,10.166666666666666,6.439893028787219,1.1428571428571428,2.2857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
" Det er med stor beklagelse, at jeg i dag må meddele, at der er blevet anholdt og sigtet to mænd i forbindelse med branden i en tatovørbutik i Holbæk. Brande er altid en alvorlig og tragisk begivenhed, som forårsager store ødelæggelser og kan true menneskeliv. Det er derfor af allerstørste vigtighed, at vi som samfund reagerer hurtigt og effektivt på denne type kriminelle handlinger. Først og fremmest vil jeg gerne udtrykke min dybeste medfølelse og sympati med de erhvervsdrivende, der har mistet deres livsværk i denne brand. Tatovørbutikken var ikke bare et sted for kreative udfoldelser, men også et mødested for mange mennesker og en del af det lokale miljø. Det er hjerteknusende, at dette miljø nu er blevet ødelagt, og mange mennesker er berørt af branden på så mange måder. Jeg vil samtidig gerne sende en stor tak til alle brandfolk, der hurtigt og professionelt reagerede på branden og gjorde alt, hvad de kunne for at begrænse skaderne. Deres indsats er uvurderlig, og de fortjener al vores respekt og anerkendelse. Det er nu op til retssystemet at vurdere, om de to sigtede mænd er skyldige i branden. Retfærdighed skal ske fyldest, og jeg har fuld tiltro til det danske retsvæsen. Samtidig vil jeg understrege, at det er vores alles ansvar at støtte op om retsprocessen og lade retfærdigheden ske sin gang.",1,11.0,22.454545454545453,5.565537405459624,6.3,5.177837386399847,0.6363636363636364,1.0909090909090908,0.0,0.0,0.0,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
"Totilas er i topform igen. Efter at have vundet Grand Prix i Aachen i torsdags, med sin rytter Matthias Rath vandt de Grand Prix Speciale, og henviste hermed den dominerende ekvipage Charlotte Dujardin på Valegro til en andenplads.",0,2.0,21.0,15.0,30.0,0.0,1.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
" Jeg vil gerne indlede med at byde jer alle velkommen her i dag. Det glæder mig at se så mange engagerede borgere samlet her i Helhedshuset. Vi er her i dag for at tale om et vigtigt emne, som berører os alle i vores hverdag - nemlig muligheden for at få personlig assistance og rådgivning. Det er tydeligt for mig, at der er et stort behov for at have et sted, hvor borgerne kan søge hjælp og få svar på de spørgsmål, der kan opstå i vores komplekse samfund.",1,4.0,24.25,10.54454835448157,8.0,6.97614984548545,0.75,1.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
" Den danske dressurrytter, Kasey Perry-Glass, har haft et stjerneskud af en stævnesæson takket være sin hest, Gørklitgårds Dublet. Den amerikanske rytter har fået en smag for succes i dressurverdenen og har takket sin særprægede hest for den store gevinst. Gørklitgårds Dublet, også kendt som ""Dublet"", er en dansk varmblodshest, der er opdrættet i Danmark af Janne Rumbough fra Gørklitgård Dressage. Den 14-årige vallak er efter Diamond Hit og har vundet mange hjerter med sin imponerende præstation og charme.",1,4.0,22.5,2.8722813232690143,4.333333333333333,3.299831645537222,1.0,4.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Det endokrine system i kroppen er et bestemt center for hormoner, som styrer forskellige organers arbejde. At producere skjoldbruskkirtlen hormoner hjælper hypofysen. Denne del af hjernen syntetiserer skjoldbruskkirtelstimulerende hormon (TSH). Når det produceres normalt, kommer hormonerne T3 og T4 også ind i kroppen i den krævede mængde. Så snart fejlen opstår, forstyrres balancen mellem disse stoffer.",0,5.0,13.2,4.578209256903839,7.75,2.48746859276655,0.6,2.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
